lat,lng,city,state,date,year,month
45.3264384,-79.2202087,Huntsville (Canada),ON,2004-02-27T03:55:00.000Z,2004,2
49.8581032,-92.7973325,Dryden (Canada),ON,1978-06-01T22:30:00.000Z,1978,6
49.8581032,-92.7973325,Dryden (Canada),ON,2004-07-12T02:00:00.000Z,2004,7
46.5575661,-84.3525956,Lethbridge (Canada),ON,1997-08-20T23:00:00.000Z,1997,8
44.4854596,-79.5496755,Barrie (Simcoe) (Canada),ON,2002-04-12T16:30:00.000Z,2002,4
44.7620178,-81.2715157,Red Bay (Canada),ON,2012-08-12T23:00:00.000Z,2012,8
46.5111755,-80.8384057,Coniston (Canada),ON,2009-09-04T01:30:00.000Z,2009,9
46.5990787,-81.1823224,Sudbury (Canada),ON,2014-05-17T22:35:00.000Z,2014,5
45.9213026,-79.9296457,Arnstein (Canada),ON,2013-09-22T19:45:00.000Z,2013,9
44.8739609,-79.8116046,Honey Harbour (Canada),ON,2014-08-24T22:30:00.000Z,2014,8
45.3891281,-76.5794464,Burnstown (Canada),ON,2014-03-24T06:20:00.000Z,2014,3
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2010-06-18T23:00:00.000Z,2010,6
45.4874388,-77.6763313,Barrys Bay (Canada),ON,2009-09-19T22:00:00.000Z,2009,9
49.8581032,-92.7973325,Dryden (Canada),ON,2010-08-18T19:25:00.000Z,2010,8
48.4028378,-89.625413,Kakabeka Falls (Canada),ON,2015-01-01T01:00:00.000Z,2015,1
46.521871,-84.3195373,Sault Ste Marie (Canada),ON,2013-01-01T00:10:00.000Z,2013,1
46.6530558,-80.9447961,Hanmer (Canada),ON,2006-06-23T01:30:00.000Z,2006,6
45.9786164,-81.9033665,Little Current (Canada),ON,2015-07-04T22:45:00.000Z,2015,7
48.7738991,-91.6386031,Atikokan (Canada),ON,2008-02-08T19:00:00.000Z,2008,2
43.8675003,-81.2985991,Wingham (Canada),ON,2007-11-18T00:13:00.000Z,2007,11
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2004-09-07T00:30:00.000Z,2004,9
42.6571179,-81.0136016,Port Elgin (Canada),ON,2012-07-04T21:00:00.000Z,2012,7
44.3686962,-76.153729,Gananoque (Canada),ON,2011-10-08T21:00:00.000Z,2011,10
44.5225043,-80.9416918553959,Owen Sound (Canada),ON,2016-04-01T21:10:00.000Z,2016,4
44.5841565,-80.9234599,Bayfield (Canada),ON,2011-08-04T22:45:00.000Z,2011,8
48.6115924,-93.4091926346668,Fort Frances (Canada),ON,2014-08-08T21:00:00.000Z,2014,8
46.6530558,-80.9447961,Hanmer (Canada),ON,2012-06-21T22:40:00.000Z,2012,6
46.4490938,-82.6905028990394,Elliot Lake (Canada),ON,2003-12-24T00:00:00.000Z,2003,12
42.9658012,-81.5916976,Strathroy (Canada),ON,2004-12-05T22:00:00.000Z,2004,12
44.4080188,-78.9485075,Woodville (Canada),ON,2013-08-08T21:04:00.000Z,2013,8
44.2600304,-76.5059923457835,Kingston (Canada),ON,1998-07-04T22:00:00.000Z,1998,7
48.6115924,-93.4091926346668,Fort Frances (Canada),ON,2002-01-07T12:38:00.000Z,2002,1
42.0947456,-82.4624555,Wheatley (Canada),ON,2007-01-20T20:00:00.000Z,2007,1
42.5313988,-81.606903,Rodney (Canada),ON,2002-09-06T22:50:00.000Z,2002,9
46.6103312,-81.0073924,Val Caron (Canada),ON,1974-11-15T15:40:00.000Z,1974,11
48.4064703,-89.2923031,Shabaqua (Thunder Bay)  (Canada),ON,2003-03-11T15:00:00.000Z,2003,3
43.9482994,-81.2718963,Teeswater (Canada),ON,2009-05-24T20:45:00.000Z,2009,5
45.6202244,-79.4089159,Burk's Falls (Canada),ON,2002-08-02T20:30:00.000Z,2002,8
48.6115924,-93.4091926346668,Fort Frances (Canada),ON,1998-07-20T02:00:00.000Z,1998,7
43.76012025,-77.683160251767,Ontario (Canada),ON,1982-08-14T22:00:00.000Z,1982,8
48.6115924,-93.4091926346668,Fort Frances (Canada),ON,1979-08-01T16:20:00.000Z,1979,8
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2013-05-27T22:10:00.000Z,2013,5
43.2905128,-81.5021981,New Brunswick (Canada),ON,1986-06-30T15:30:00.000Z,1986,6
45.4380475,-76.3594014,Arnprior (Canada),ON,2016-06-17T21:00:00.000Z,2016,6
43.6183234,-79.4952839,Newcastle (Canada),ON,2014-06-01T21:30:00.000Z,2014,6
44.9856736,-78.0683614,North Bay (Canada),ON,2015-05-07T22:55:00.000Z,2015,5
46.52185799999999,-84.3460896,Sault Ste. Marie (Canada),ON,2016-09-30T20:45:00.000Z,2016,9
45.9080882,-82.2585276,Kagawong (Canada),ON,2013-10-26T19:00:00.000Z,2013,10
44.7185477,-76.9229581,Arden (Canada),ON,2013-08-31T22:00:00.000Z,2013,8
46.5990787,-81.1823224,Sudbury (Canada),ON,2012-11-15T00:00:00.000Z,2012,11
46.2647102,-81.781010428831,Espanola (Canada),ON,1951-03-15T10:30:00.000Z,1951,3
44.5925129,-80.001726,Tiny Township (Canada),ON,2013-07-10T23:00:00.000Z,2013,7
45.4380475,-76.3594014,Arnprior (Canada),ON,1985-06-01T21:00:00.000Z,1985,6
42.8885911,-82.4533013,Corunna (Canada),ON,2013-08-17T22:20:00.000Z,2013,8
45.7563115,-82.2146049237431,Manitoulin Island (Canada),ON,2011-10-22T03:30:00.000Z,2011,10
46.6103312,-81.0073924,Val Caron (Canada),ON,2004-05-11T21:30:00.000Z,2004,5
45.1474919,-76.109548,Ottawa (Carleton) (Canada),ON,2006-09-15T22:45:00.000Z,2006,9
45.6202244,-79.4089159,Burks Falls (Canada),ON,1999-07-28T22:00:00.000Z,1999,7
42.9326725,-80.5626695,Otterville (Canada),ON,2011-11-05T11:00:00.000Z,2011,11
48.4061651,-89.2591414,Thunder Bay (Canada),ON,1979-03-15T18:00:00.000Z,1979,3
42.0387744,-82.73813,Kingsville (Canada),ON,2013-10-10T21:00:00.000Z,2013,10
46.5990787,-81.1823224,Sudbury (Canada),ON,2007-08-21T12:30:00.000Z,2007,8
44.2134779,-79.7134417,Cookstown (Canada),ON,2010-07-31T21:30:00.000Z,2010,7
45.6141919,-80.5455261,Bayfield Inlet (Canada),ON,2007-09-16T04:00:00.000Z,2007,9
46.521871,-84.3195373,Sault Ste. Marie (Canada),ON,2015-08-19T01:45:00.000Z,2015,8
46.5990787,-81.1823224,Sudbury (Canada),ON,2010-07-01T22:30:00.000Z,2010,7
44.1442774,-81.1461372,Walkerton (Canada),ON,2010-01-30T18:45:00.000Z,2010,1
43.552024,-81.3901086,Goderich (Canada),ON,2012-08-05T22:00:00.000Z,2012,8
45.5745,-79.3530671,Katrine (Canada),ON,2015-09-04T20:17:00.000Z,2015,9
45.1099781,-77.0980664,Matawatchan (Canada),ON,2010-08-31T19:20:00.000Z,2010,8
45.938467,-80.904724,Lefroy (Canada),ON,1998-08-15T20:00:00.000Z,1998,8
44.3686962,-76.153729,Gananoque (Canada),ON,2003-11-08T18:30:00.000Z,2003,11
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2011-10-01T00:53:00.000Z,2011,10
44.9856736,-78.0683614,North Bay (Canada),ON,2013-12-31T23:00:00.000Z,2013,12
46.521871,-84.3195373,Sault Ste. Marie (Canada),ON,1996-06-20T02:00:00.000Z,1996,6
44.9618052,-76.9845527,Plevna (Canada),ON,1985-08-19T20:30:00.000Z,1985,8
46.521871,-84.3195373,Sault Ste. Marie (Canada),ON,2006-09-05T01:00:00.000Z,2006,9
45.3264384,-79.2202087,Huntsville (Canada),ON,2009-04-24T11:53:00.000Z,2009,4
44.5225043,-80.9416918553959,Owen Sound (Canada),ON,2012-03-06T18:45:00.000Z,2012,3
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2008-06-01T23:15:00.000Z,2008,6
45.9786164,-81.9033665,Little Current (Canada),ON,2015-06-15T21:30:00.000Z,2015,6
44.5467964,-79.1762434,Brechin (Canada),ON,2005-11-20T22:30:00.000Z,2005,11
45.5500786,-74.8029144,Caledonia (Canada),ON,2009-03-31T21:00:00.000Z,2009,3
42.6571179,-81.0136016,Port Elgin (Canada),ON,2011-08-31T21:20:00.000Z,2011,8
46.521871,-84.3195373,Sault Ste. Marie (Canada),ON,1999-09-16T20:45:00.000Z,1999,9
46.521871,-84.3195373,Sault Ste. Marie (north of) (Canada),ON,1976-07-15T16:00:00.000Z,1976,7
44.9856736,-78.0683614,North Bay (Canada),ON,2010-11-15T23:00:00.000Z,2010,11
46.521871,-84.3195373,Sault Ste. Marie (Canada),ON,2007-12-10T19:43:00.000Z,2007,12
46.521871,-84.3195373,Sault Ste Marie,ON,2014-07-01T22:30:00.000Z,2014,7
48.4061651,-89.2591414,Thunder Bay (Canada),ON,1998-03-07T01:00:00.000Z,1998,3
46.521871,-84.3195373,Sault Ste Marie (Canada),ON,2012-06-27T21:50:00.000Z,2012,6
46.2718328,-81.3398509,Jackson's Point (Canada),ON,2005-04-21T22:23:00.000Z,2005,4
45.4215296,-75.69719309999999,Ottawa (Canada),ON,2016-10-13T07:00:00.000Z,2016,10
44.5841565,-80.9234599,Bayfield (Canada),ON,2010-01-29T00:00:00.000Z,2010,1
46.5990787,-81.1823224,Sudbury (Canada),ON,2007-11-18T16:15:00.000Z,2007,11
42.3970242,-82.1796228,Chatham (Canada),ON,2012-06-16T22:00:00.000Z,2012,6
42.9037317,-79.6170804,Dunnville,ON,2014-10-24T02:05:00.000Z,2014,10
44.5225043,-80.9416918553959,Owen Sound (Canada),ON,2012-04-22T21:40:00.000Z,2012,4
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2005-10-15T23:40:00.000Z,2005,10
46.5990787,-81.1823224,Sudbury (Canada),ON,2007-04-18T22:10:00.000Z,2007,4
44.3567963,-79.9785196,Creemore (Canada),ON,2007-06-10T18:45:00.000Z,2007,6
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2006-08-18T22:30:00.000Z,2006,8
44.1156917,-81.148928,Kincardine (Canada),ON,2006-07-01T23:30:00.000Z,2006,7
45.3264384,-79.2202087,Huntsville (Canada),ON,2002-07-01T01:30:00.000Z,2002,7
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2001-03-12T21:30:00.000Z,2001,3
43.9435964,-78.2989055,Port Hope (Canada),ON,2016-02-29T20:45:00.000Z,2016,2
42.0387744,-82.73813,Kingsville (Canada),ON,2012-06-29T22:30:00.000Z,2012,6
46.5990787,-81.1823224,Sudbury (Canada),ON,2003-02-02T19:10:00.000Z,2003,2
46.5990787,-81.1823224,Sudbury (Canada),ON,2007-11-02T00:00:00.000Z,2007,11
45.7563115,-82.2146049237431,Manitoulin Island (Canada),ON,2001-01-01T19:00:00.000Z,2001,1
46.4754145,-81.0010333,Hillsdale (Canada),ON,2016-09-05T04:45:00.000Z,2016,9
43.289512,-81.7181091,Grand Bend (Canada),ON,2011-07-16T23:00:00.000Z,2011,7
45.3264384,-79.2202087,Huntsville (Canada),ON,2002-06-30T00:30:00.000Z,2002,6
45.3402359,-80.0370221,Parry Sound (Canada),ON,2002-09-01T00:15:00.000Z,2002,9
45.5918513,-74.6007603,Hawkesbury (Canada),ON,2015-10-26T19:05:00.000Z,2015,10
44.1156917,-81.148928,Kincardine (Canada),ON,2002-07-12T01:00:00.000Z,2002,7
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2009-01-01T00:15:00.000Z,2009,1
45.8023305,-81.7235977,Wikwemikong (Canada),ON,2008-05-15T15:00:00.000Z,2008,5
46.521871,-84.3195373,Sault Ste. Marie (Canada),ON,2002-08-04T22:00:00.000Z,2002,8
43.9194098,-80.0988237,Orangeville (Canada),ON,2013-11-13T18:00:00.000Z,2013,11
46.5990787,-81.1823224,Sudbury (Canada),ON,2006-01-01T05:00:00.000Z,2006,1
44.1033103,-77.5758928,Trenton (Canada),ON,2013-08-01T22:00:00.000Z,2013,8
45.0380407,-78.5512262,Haliburton (Canada),ON,2010-07-04T22:50:00.000Z,2010,7
42.8198374,-81.4347115,Muncey (Canada),ON,2009-01-12T20:02:00.000Z,2009,1
46.5990787,-81.1823224,Sudbury (Canada),ON,1999-11-20T23:00:00.000Z,1999,11
46.5990787,-81.1823224,Sudbury (Canada),ON,1999-11-20T01:00:00.000Z,1999,11
43.9194098,-80.0988237,Orangeville (Ontario) (Canada),ON,2010-06-17T22:30:00.000Z,2010,6
45.3402359,-80.0370221,Parry Sound (Canada),ON,2013-08-10T23:00:00.000Z,2013,8
44.9618052,-76.9845527,Plevna (Canada),ON,1986-08-10T21:00:00.000Z,1986,8
43.58162,-81.3395413,Hensall (north of) (Canada),ON,2003-07-13T11:45:00.000Z,2003,7
46.5990787,-81.1823224,Sudbury (Canada),ON,2002-07-09T19:00:00.000Z,2002,7
46.521871,-84.3195373,Sault Ste. Marie (Canada),ON,2013-09-04T21:50:00.000Z,2013,9
44.3454166,-77.3346697,Roslin (Canada),ON,2001-04-02T18:00:00.000Z,2001,4
45.3546547,-75.8920808429714,Ottawa (west of) (Canada),ON,1988-08-14T23:00:00.000Z,1988,8
44.9856736,-78.0683614,North Bay (Canada),ON,2010-08-03T20:00:00.000Z,2010,8
46.5990787,-81.1823224,Sudbury (Canada),ON,2006-06-15T21:00:00.000Z,2006,6
45.2209022,-79.2935708,Port Sydney (Canada),ON,1998-06-01T13:00:00.000Z,1998,6
46.521871,-84.3195373,Sault Ste. Marie (Canada),ON,2006-08-05T00:00:00.000Z,2006,8
46.5990787,-81.1823224,Sudbury (Canada),ON,1999-12-31T00:30:00.000Z,1999,12
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2001-07-22T03:53:00.000Z,2001,7
43.552024,-81.3901086,Goderich (Canada),ON,2009-07-30T22:15:00.000Z,2009,7
43.1507428,-79.3914037,Vineland (Canada),ON,2012-10-13T22:54:00.000Z,2012,10
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2004-01-03T21:00:00.000Z,2004,1
42.9981744,-82.3088203871648,Sarnia (Canada),ON,2016-08-27T22:15:00.000Z,2016,8
46.5990787,-81.1823224,Sudbury (south of) (Canada),ON,1998-10-30T12:30:00.000Z,1998,10
43.7494975,-79.4928694,Fonthill (Canada),ON,1992-12-12T00:00:00.000Z,1992,12
48.4061651,-89.2591414,Thunder Bay (Canada),ON,1994-08-22T23:30:00.000Z,1994,8
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2003-07-18T13:58:00.000Z,2003,7
44.8671272,-79.7063306,Gloucester (Canada),ON,2010-06-13T20:00:00.000Z,2010,6
43.9435964,-78.2989055,Port Hope (Canada),ON,2014-07-26T23:00:00.000Z,2014,7
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2001-09-02T22:50:00.000Z,2001,9
44.9856736,-78.0683614,North Bay (Canada),ON,2004-11-30T05:00:00.000Z,2004,11
45.3402359,-80.0370221,Parry Sound (North of) (Canada),ON,1996-07-01T22:00:00.000Z,1996,7
44.9856736,-78.0683614,North Bay (Canada),ON,2013-03-15T23:30:00.000Z,2013,3
46.521871,-84.3195373,Sault Ste. Marie (Canada),ON,2002-05-09T04:15:00.000Z,2002,5
44.5225043,-80.9416918553959,Owen Sound (Canada),ON,1996-08-11T00:45:00.000Z,1996,8
43.50984295,-80.5306305,Carlisle (Canada),ON,2010-10-15T22:00:00.000Z,2010,10
45.3402359,-80.0370221,Parry Sound (Canada),ON,2007-02-20T18:20:00.000Z,2007,2
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2005-08-17T03:00:00.000Z,2005,8
45.0985521,-75.2339219,Chesterville (Canada),ON,1998-10-19T04:40:00.000Z,1998,10
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2006-07-05T03:00:00.000Z,2006,7
42.623613,-80.4501779,Port Rowan (Canada),ON,2014-04-23T23:00:00.000Z,2014,4
43.0377252,-80.8821103,Ingersoll,ON,2016-06-15T20:00:00.000Z,2016,6
44.1156917,-81.148928,Kincardine (Canada),ON,2004-10-06T20:30:00.000Z,2004,10
44.1833,-79.8370971,Alliston (Canada),ON,2012-09-12T22:15:00.000Z,2012,9
48.4061651,-89.2591414,Thunder Bay (Canada),ON,1994-10-08T20:00:00.000Z,1994,10
44.4840327,-77.6810687,Marmora (Canada),ON,2011-08-14T00:30:00.000Z,2011,8
46.521871,-84.3195373,Sault Ste. Marie (Canada),ON,2005-07-15T00:00:00.000Z,2005,7
45.1528107,-79.1111997,Baysville (Canada),ON,1975-07-01T17:00:00.000Z,1975,7
48.4061651,-89.2591414,Thunder Bay (Canada),ON,2005-12-01T05:00:00.000Z,2005,12
45.1403085,-76.1460108,Carleton Place (Canada),ON,2014-12-07T16:20:00.000Z,2014,12
42.3189421,-82.8863047,Tecumseh (Canada),ON,2013-08-25T01:00:00.000Z,2013,8
46.521871,-84.3195373,Sault Ste Marie (Canada),ON,2013-06-08T23:30:00.000Z,2013,6
44.2969534,-77.5612153,Campbellford (Canada),ON,2004-08-28T16:00:00.000Z,2004,8
42.623613,-80.4501779,Port Rowan (Canada),ON,2011-02-15T01:00:00.000Z,2011,2
46.521871,-84.3195373,Sault Ste. Marie (Canada),ON,2005-09-09T21:00:00.000Z,2005,9
46.521871,-84.3195373,Sault Ste. Marie (Canada),ON,2002-06-15T21:00:00.000Z,2002,6
44.54948445,-78.2614398166359,Kawartha Lakes (Canada),ON,2016-01-16T03:00:00.000Z,2016,1
42.9981744,-82.3088203871648,Sarnia (Canada),ON,2009-08-25T01:30:00.000Z,2009,8
43.76012025,-77.683160251767,Ontario (Canada),ON,2007-10-16T12:00:00.000Z,2007,10
45.4210328,-75.6900218,Ottawa,ON,2014-10-24T06:55:00.000Z,2014,10
44.3494984,-80.2529708,Singhampton (Canada),ON,1991-06-15T23:50:00.000Z,1991,6
45.1403085,-76.1460108,Carleton Place (Canada),ON,2011-10-23T22:50:00.000Z,2011,10
45.0380407,-78.5512262,Haliburton (Canada),ON,2008-07-25T21:50:00.000Z,2008,7
45.3546547,-75.8920808429714,Ottawa (east) (Canada),ON,2005-06-14T18:00:00.000Z,2005,6
46.521871,-84.3195373,Sault Ste. Marie (Canada),ON,2004-06-10T09:15:00.000Z,2004,6
43.552024,-81.3901086,Goderich (Canada),ON,2003-04-15T01:00:00.000Z,2003,4
44.1074003,-78.8200171,Blackstock (Canada),ON,2016-06-26T03:20:00.000Z,2016,6
45.0380407,-78.5512262,Haliburton (Canada),ON,2001-09-16T00:30:00.000Z,2001,9
42.8885911,-82.4533013,Corunna (Canada),ON,2013-05-20T21:45:00.000Z,2013,5
44.2477838,-76.3079552,Howe Island (Canada),ON,2003-01-15T19:00:00.000Z,2003,1
44.9856736,-78.0683614,North Bay (Canada),ON,2004-09-14T18:00:00.000Z,2004,9
46.521871,-84.3195373,Sault Ste Marie (Canada),ON,1980-06-13T22:00:00.000Z,1980,6
43.16858,-79.4661099,Lindsey (Canada),ON,2012-10-21T08:00:00.000Z,2012,10
46.521871,-84.3195373,Sault Ste. Marie (Canada),ON,1991-09-21T23:00:00.000Z,1991,9
44.9856736,-78.0683614,North Bay (Canada),ON,2004-02-24T19:44:00.000Z,2004,2
42.9990825,-81.3015041,Concord (Canada),ON,2007-06-20T22:15:00.000Z,2007,6
44.9524095,-78.6947177,Minden (Canada),ON,2000-08-30T23:05:00.000Z,2000,8
44.5925129,-80.001726,Tiny (Canada),ON,2013-07-04T22:20:00.000Z,2013,7
43.521564,-80.2078517,Bath (Canada),ON,2012-07-01T23:00:00.000Z,2012,7
42.2362578,-83.0948732,Lasalle (Canada),ON,2000-12-18T06:15:00.000Z,2000,12
42.9658012,-81.5916976,Strathroy (Canada),ON,2001-08-14T22:45:00.000Z,2001,8
44.9856736,-78.0683614,North Bay (Canada),ON,2012-12-24T22:00:00.000Z,2012,12
43.552024,-81.3901086,Goderich (Canada),ON,2001-07-27T00:20:00.000Z,2001,7
43.3313677,-79.895493,Waterdown (Canada),ON,2014-04-29T23:30:00.000Z,2014,4
42.6087264,-82.5181350214254,Walpole Island (Canada),ON,2014-08-16T22:38:00.000Z,2014,8
44.4175281,-80.0998248,Stayner (Canada),ON,2014-04-20T21:05:00.000Z,2014,4
44.2518913,-77.4422054,Foxboro (Canada),ON,2004-08-31T21:10:00.000Z,2004,8
43.9194098,-80.0988237,Orangeville (Canada),ON,2002-04-01T23:30:00.000Z,2002,4
44.2600304,-76.5059923457835,Kingston (Canada),ON,2015-03-12T21:30:00.000Z,2015,3
42.8850972,-79.2521394,Port Colborne (Canada),ON,2009-10-03T20:44:00.000Z,2009,10
44.8671272,-79.7063306,Gloucester (Canada),ON,1978-01-06T17:00:00.000Z,1978,1
45.30849065,-75.9195011659319,Kanta (Canada),ON,2010-10-03T22:50:00.000Z,2010,10
44.47569445,-80.0824153606281,Wasaga Beach (Canada),ON,2015-08-22T21:00:00.000Z,2015,8
46.521871,-84.3195373,Sault Ste. Marie (Canada),ON,2010-07-26T23:00:00.000Z,2010,7
44.692686,-79.8696737,Penetanguishene (Canada),ON,2013-08-08T22:45:00.000Z,2013,8
